Timestamp(ms),Current(uA),D0-D7
675.68,90052.57,11111111
675.69,90822.648,11111111
675.7,91592.789,11111111
675.71,93133.25,11111111
675.72,91592.789,11111111
675.73,92362.992,11111111
675.74,92362.992,11111111
675.75,90052.57,11111111
675.76,91592.789,11111111
675.77,90822.648,11111111
675.78,94673.953,11111111
675.79,93133.25,11111111
675.8,92362.992,11111111
675.81,91592.789,11111111
675.82,93133.25,11111111
675.83,93133.25,11111111
675.84,90052.57,11111111
675.85,96214.898,11111111
675.86,94673.953,11111111
675.87,93903.57,11111111
675.88,94673.953,11111111
675.89,92362.992,11111111
675.9,90822.648,11111111
675.91,89282.555,11111111
675.92,92362.992,11111111
675.93,92362.992,11111111
675.94,91592.789,11111111
675.95,90822.648,11111111
675.96,90822.648,11111111
675.97,93903.57,11111111
675.98,92362.992,11111111
675.99,93133.25,11111111
676,93133.25,11111111
676.01,91592.789,11111111
676.02,94673.953,11111111
676.03,91592.789,11111111
676.04,92362.992,11111111
676.05,90822.648,11111111
676.06,94673.953,11111111
676.07,90822.648,11111111
676.08,91592.789,11111111
676.09,94673.953,11111111
676.1,91592.789,11111111
676.11,93133.25,11111111
676.12,93903.57,11111111
676.13,89282.555,11111111
676.14,91592.789,11111111
676.15,90052.57,11111111
676.16,93903.57,11111111
676.17,91592.789,11111111
676.18,93133.25,11111111
676.19,91592.789,11111111
676.2,92362.992,11111111
676.21,92362.992,11111111
676.22,91592.789,11111111
676.23,90822.648,11111111
676.24,91592.789,11111111
676.25,92362.992,11111111
676.26,92362.992,11111111
676.27,90822.648,11111111
676.28,93133.25,11111111
676.29,91592.789,11111111
676.3,91592.789,11111111
676.31,92362.992,11111111
676.32,91592.789,11111111
676.33,90822.648,11111111
676.34,90822.648,11111111
676.35,93133.25,11111111
676.36,93903.57,11111111
676.37,91592.789,11111111
676.38,93133.25,11111111
676.39,90822.648,11111111
676.4,93133.25,11111111
676.41,95444.398,11111111
676.42,91592.789,11111111
676.43,93133.25,11111111
676.44,93133.25,11111111
676.45,90822.648,11111111
676.46,93903.57,11111111
676.47,92362.992,11111111
676.48,90822.648,11111111
676.49,93133.25,11111111
676.5,90822.648,11111111
676.51,94673.953,11111111
676.52,90822.648,11111111
676.53,92362.992,11111111
676.54,91592.789,11111111
676.55,90052.57,11111111
676.56,91592.789,11111111
676.57,92362.992,11111111
676.58,90822.648,11111111
676.59,93133.25,11111111
676.6,91592.789,11111111
676.61,90822.648,11111111
676.62,93903.57,11111111
676.63,92362.992,11111111
676.64,94673.953,11111111
676.65,90822.648,11111111
676.66,93903.57,11111111
676.67,90052.57,11111111
676.68,90052.57,11111111
676.69,93133.25,11111111
676.7,90822.648,11111111
676.71,91592.789,11111111
676.72,93133.25,11111111
676.73,91592.789,11111111
676.74,91592.789,11111111
676.75,92362.992,11111111
676.76,93133.25,11111111
676.77,93903.57,11111111
676.78,89282.555,11111111
676.79,90822.648,11111111
676.8,93903.57,11111111
676.81,90822.648,11111111
676.82,96214.898,11111111
676.83,96214.898,11111111
676.84,98526.781,11111111
676.85,96985.469,11111111
676.86,95444.398,11111111
676.87,92362.992,11111111
676.88,91592.789,11111111
676.89,93133.25,11111111
676.9,92362.992,11111111
676.91,93903.57,11111111
676.92,90822.648,11111111
676.93,92362.992,11111111
676.94,91592.789,11111111
676.95,94673.953,11111111
676.96,90052.57,11111111
676.97,95444.398,11111111
676.98,93133.25,11111111
676.99,92362.992,11111111
677,93903.57,11111111
677.01,90822.648,11111111
677.02,91592.789,11111111
677.03,93133.25,11111111
677.04,93133.25,11111111
677.05,92362.992,11111111
677.06,90052.57,11111111
677.07,93133.25,11111111
677.08,94673.953,11111111
677.09,90822.648,11111111
677.1,90052.57,11111111
677.11,90822.648,11111111
677.12,96214.898,11111111
677.13,92362.992,11111111
677.14,95444.398,11111111
677.15,93903.57,11111111
677.16,93903.57,11111111
677.17,90822.648,11111111
677.18,95444.398,11111111
677.19,91592.789,11111111
677.2,92362.992,11111111
677.21,92362.992,11111111
677.22,90822.648,11111111
677.23,92362.992,11111111
677.24,93133.25,11111111
677.25,94673.953,11111111
677.26,91592.789,11111111
677.27,94673.953,11111111
677.28,92362.992,11111111
677.29,92362.992,11111111
677.3,93133.25,11111111
677.31,93133.25,11111111
677.32,92362.992,11111111
677.33,91592.789,11111111
677.34,92362.992,11111111
677.35,94673.953,11111111
677.36,94673.953,11111111
677.37,91592.789,11111111
677.38,93903.57,11111111
677.39,91592.789,11111111
677.4,92362.992,11111111
677.41,91592.789,11111111
677.42,92362.992,11111111
677.43,94673.953,11111111
677.44,94673.953,11111111
677.45,93133.25,11111111
677.46,90822.648,11111111
677.47,90822.648,11111111
677.48,92362.992,11111111
677.49,91592.789,11111111
677.5,93133.25,11111111
677.51,93133.25,11111111
677.52,93133.25,11111111
677.53,90822.648,11111111
677.54,90822.648,11111111
677.55,92362.992,11111111
677.56,92362.992,11111111
677.57,90822.648,11111111
677.58,93133.25,11111111
677.59,91592.789,11111111
677.6,90052.57,11111111
677.61,90822.648,11111111
677.62,93133.25,11111111
677.63,96214.898,11111111
677.64,92362.992,11111111
677.65,91592.789,11111111
677.66,93133.25,11111111
677.67,90822.648,11111111
677.68,91592.789,11111111
677.69,93133.25,11111111
677.7,93903.57,11111111
677.71,90822.648,11111111
677.72,92362.992,11111111
677.73,92362.992,11111111
677.74,93133.25,11111111
677.75,94673.953,11111111
677.76,92362.992,11111111
677.77,92362.992,11111111
677.78,90822.648,11111111
677.79,92362.992,11111111
677.8,93903.57,11111111
677.81,90822.648,11111111
677.82,90052.57,11111111
677.83,88512.602,11111111
677.84,92362.992,11111111
677.85,94673.953,11111111
677.86,91592.789,11111111
677.87,93903.57,11111111
677.88,90822.648,11111111
677.89,92362.992,11111111
677.9,95444.398,11111111
677.91,93903.57,11111111
677.92,92362.992,11111111
677.93,91592.789,11111111
677.94,93133.25,11111111
677.95,91592.789,11111111
677.96,91592.789,11111111
677.97,90822.648,11111111
677.98,92362.992,11111111
677.99,93133.25,11111111
678,92362.992,11111111
678.01,92362.992,11111111
678.02,92362.992,11111111
678.03,93903.57,11111111
678.04,90822.648,11111111
678.05,92362.992,11111111
678.06,91592.789,11111111
678.07,92362.992,11111111
678.08,92362.992,11111111
678.09,92362.992,11111111
678.1,91592.789,11111111
678.11,91592.789,11111111
678.12,93903.57,11111111
678.13,94673.953,11111111
678.14,92362.992,11111111
678.15,91592.789,11111111
678.16,92362.992,11111111
678.17,93903.57,11111111
678.18,90822.648,11111111
678.19,91592.789,11111111
678.2,90822.648,11111111
678.21,93133.25,11111111
678.22,93903.57,11111111
678.23,93133.25,11111111
678.24,93133.25,11111111
678.25,93903.57,11111111
678.26,90822.648,11111111
678.27,94673.953,11111111
678.28,95444.398,11111111
678.29,90822.648,11111111
678.3,95444.398,11111111
678.31,97756.094,11111111
678.32,95444.398,11111111
678.33,93133.25,11111111
678.34,96214.898,11111111
678.35,93903.57,11111111
678.36,93133.25,11111111
678.37,95444.398,11111111
678.38,95444.398,11111111
678.39,95444.398,11111111
678.4,98526.781,11111111
678.41,91592.789,11111111
678.42,93903.57,11111111
678.43,93133.25,11111111
678.44,93133.25,11111111
678.45,93903.57,11111111
678.46,90822.648,11111111
678.47,92362.992,11111111
678.48,92362.992,11111111
678.49,90822.648,11111111
678.5,93133.25,11111111
678.51,93903.57,11111111
678.52,94673.953,11111111
678.53,94673.953,11111111
678.54,92362.992,11111111
678.55,94673.953,11111111
678.56,93903.57,11111111
678.57,92362.992,11111111
678.58,90822.648,11111111
678.59,93133.25,11111111
678.6,92362.992,11111111
678.61,94673.953,11111111
678.62,94673.953,11111111
678.63,89282.555,11111111
678.64,91592.789,11111111
678.65,92362.992,11111111
678.66,94673.953,11111111
678.67,95444.398,11111111
678.68,94673.953,11111111
678.69,93903.57,11111111
678.7,92362.992,11111111
678.71,91592.789,11111111
678.72,91592.789,11111111
678.73,94673.953,11111111
678.74,92362.992,11111111
678.75,93903.57,11111111
678.76,91592.789,11111111
678.77,94673.953,11111111
678.78,91592.789,11111111
678.79,90822.648,11111111
678.8,93903.57,11111111
678.81,90822.648,11111111
678.82,96985.469,11111111
678.83,100839.203,11111111
678.84,96985.469,11111111
678.85,99297.531,11111111
678.86,94673.953,11111111
678.87,96214.898,11111111
678.88,95444.398,11111111
678.89,97756.094,11111111
678.9,96985.469,11111111
678.91,96985.469,11111111
678.92,94673.953,11111111
678.93,97756.094,11111111
678.94,94673.953,11111111
678.95,96985.469,11111111
678.96,96214.898,11111111
678.97,93903.57,11111111
678.98,93903.57,11111111
678.99,96214.898,11111111
679,96214.898,11111111
679.01,94673.953,11111111
679.02,92362.992,11111111
679.03,92362.992,11111111
679.04,90822.648,11111111
679.05,93903.57,11111111
679.06,90822.648,11111111
679.07,92362.992,11111111
679.08,93903.57,11111111
679.09,92362.992,11111111
679.1,91592.789,11111111
679.11,88512.602,11111111
679.12,93903.57,11111111
679.13,93133.25,11111111
679.14,90822.648,11111111
679.15,96214.898,11111111
679.16,93903.57,11111111
679.17,92362.992,11111111
679.18,93133.25,11111111
679.19,93133.25,11111111
679.2,93903.57,11111111
679.21,92362.992,11111111
679.22,90822.648,11111111
679.23,94673.953,11111111
679.24,95444.398,11111111
679.25,93133.25,11111111
679.26,92362.992,11111111
679.27,93133.25,11111111
679.28,92362.992,11111111
679.29,93133.25,11111111
679.3,92362.992,11111111
679.31,93903.57,11111111
679.32,94673.953,11111111
679.33,90822.648,11111111
679.34,91592.789,11111111
679.35,93133.25,11111111
679.36,92362.992,11111111
679.37,94673.953,11111111
679.38,91592.789,11111111
679.39,92362.992,11111111
679.4,94673.953,11111111
679.41,92362.992,11111111
679.42,93903.57,11111111
679.43,93133.25,11111111
679.44,92362.992,11111111
679.45,93903.57,11111111
679.46,93133.25,11111111
679.47,91592.789,11111111
679.48,92362.992,11111111
679.49,91592.789,11111111
679.5,90822.648,11111111
679.51,92362.992,11111111
679.52,93133.25,11111111
679.53,92362.992,11111111
679.54,94673.953,11111111
679.55,91592.789,11111111
679.56,90822.648,11111111
679.57,92362.992,11111111
679.58,96214.898,11111111
679.59,92362.992,11111111
679.6,90822.648,11111111
679.61,92362.992,11111111
679.62,93903.57,11111111
679.63,93903.57,11111111
679.64,93903.57,11111111
679.65,92362.992,11111111
679.66,91592.789,11111111
679.67,93133.25,11111111
679.68,93903.57,11111111
679.69,90052.57,11111111
679.7,91592.789,11111111
679.71,93133.25,11111111
679.72,94673.953,11111111
679.73,90822.648,11111111
679.74,92362.992,11111111
679.75,92362.992,11111111
679.76,93133.25,11111111
679.77,92362.992,11111111
679.78,92362.992,11111111
679.79,93903.57,11111111
679.8,93133.25,11111111
679.81,93133.25,11111111
679.82,93133.25,11111111
679.83,90822.648,11111111
679.84,93903.57,11111111
679.85,95444.398,11111111
679.86,94673.953,11111111
679.87,91592.789,11111111
679.88,93133.25,11111111
679.89,92362.992,11111111
679.9,94673.953,11111111
679.91,93903.57,11111111
679.92,94673.953,11111111
679.93,93903.57,11111111
679.94,92362.992,11111111
679.95,94673.953,11111111
679.96,90052.57,11111111
679.97,90822.648,11111111
679.98,94673.953,11111111
679.99,91592.789,11111111
680,90822.648,11111111
680.01,91592.789,11111111
680.02,93903.57,11111111
680.03,91592.789,11111111
680.04,92362.992,11111111
680.05,92362.992,11111111
680.06,91592.789,11111111
680.07,92362.992,11111111
680.08,90822.648,11111111
680.09,91592.789,11111111
680.1,92362.992,11111111
680.11,92362.992,11111111
680.12,91592.789,11111111
680.13,90822.648,11111111
680.14,93903.57,11111111
680.15,92362.992,11111111
680.16,92362.992,11111111
680.17,93133.25,11111111
680.18,94673.953,11111111
680.19,93133.25,11111111
680.2,92362.992,11111111
680.21,93133.25,11111111
680.22,93903.57,11111111
680.23,92362.992,11111111
680.24,92362.992,11111111
680.25,93133.25,11111111
680.26,93903.57,11111111
680.27,93133.25,11111111
680.28,92362.992,11111111
680.29,92362.992,11111111
680.3,93903.57,11111111
680.31,93903.57,11111111
680.32,91592.789,11111111
680.33,93133.25,11111111
680.34,93903.57,11111111
680.35,91592.789,11111111
680.36,91592.789,11111111
680.37,90822.648,11111111
680.38,92362.992,11111111
680.39,92362.992,11111111
680.4,94673.953,11111111
680.41,90052.57,11111111
680.42,91592.789,11111111
680.43,92362.992,11111111
680.44,94673.953,11111111
680.45,93133.25,11111111
680.46,93133.25,11111111
680.47,91592.789,11111111
680.48,93133.25,11111111
680.49,89282.555,11111111
680.5,92362.992,11111111
680.51,93133.25,11111111
680.52,90052.57,11111111
680.53,91592.789,11111111
680.54,94673.953,11111111
680.55,92362.992,11111111
680.56,91592.789,11111111
680.57,90822.648,11111111
680.58,93133.25,11111111
680.59,91592.789,11111111
680.6,90822.648,11111111
680.61,91592.789,11111111
680.62,94673.953,11111111
680.63,93133.25,11111111
680.64,91592.789,11111111
680.65,91592.789,11111111
680.66,90822.648,11111111
680.67,93133.25,11111111
680.68,93133.25,11111111
680.69,93903.57,11111111
680.7,92362.992,11111111
680.71,90052.57,11111111
680.72,93133.25,11111111
680.73,91592.789,11111111
680.74,92362.992,11111111
680.75,90822.648,11111111
680.76,93903.57,11111111
680.77,93133.25,11111111
680.78,91592.789,11111111
680.79,90822.648,11111111
680.8,97756.094,11111111
680.81,94673.953,11111111
680.82,92362.992,11111111
680.83,96985.469,11111111
680.84,96214.898,11111111
680.85,96985.469,11111111
680.86,99297.531,11111111
680.87,96214.898,11111111
680.88,93903.57,11111111
680.89,93903.57,11111111
680.9,93133.25,11111111
680.91,92362.992,11111111
680.92,91592.789,11111111
680.93,93903.57,11111111
680.94,93903.57,11111111
680.95,93903.57,11111111
680.96,92362.992,11111111
680.97,93133.25,11111111
680.98,93133.25,11111111
680.99,92362.992,11111111
681,90822.648,11111111
681.01,93133.25,11111111
681.02,92362.992,11111111
681.03,93903.57,11111111
681.04,93133.25,11111111
681.05,92362.992,11111111
681.06,92362.992,11111111
681.07,93903.57,11111111
681.08,92362.992,11111111
681.09,90052.57,11111111
681.1,94673.953,11111111
681.11,89282.555,11111111
681.12,93903.57,11111111
681.13,94673.953,11111111
681.14,93903.57,11111111
681.15,94673.953,11111111
681.16,93903.57,11111111
681.17,93133.25,11111111
681.18,90822.648,11111111
681.19,93133.25,11111111
681.2,93133.25,11111111
681.21,91592.789,11111111
681.22,93903.57,11111111
681.23,92362.992,11111111
681.24,92362.992,11111111
681.25,91592.789,11111111
681.26,93903.57,11111111
681.27,90822.648,11111111
681.28,90822.648,11111111
681.29,90822.648,11111111
681.3,90822.648,11111111
681.31,91592.789,11111111
681.32,89282.555,11111111
681.33,96214.898,11111111
681.34,90822.648,11111111
681.35,91592.789,11111111
681.36,92362.992,11111111
681.37,93133.25,11111111
681.38,97756.094,11111111
681.39,93133.25,11111111
681.4,93903.57,11111111
681.41,93133.25,11111111
681.42,93133.25,11111111
681.43,92362.992,11111111
681.44,90822.648,11111111
681.45,92362.992,11111111
681.46,92362.992,11111111
681.47,92362.992,11111111
681.48,91592.789,11111111
681.49,93133.25,11111111
681.5,93133.25,11111111
681.51,92362.992,11111111
681.52,90822.648,11111111
681.53,91592.789,11111111
681.54,93133.25,11111111
681.55,93903.57,11111111
681.56,93903.57,11111111
681.57,93903.57,11111111
681.58,91592.789,11111111
681.59,93133.25,11111111
681.6,90822.648,11111111
681.61,93133.25,11111111
681.62,90822.648,11111111
681.63,93133.25,11111111
681.64,93133.25,11111111
681.65,92362.992,11111111
681.66,90822.648,11111111
681.67,92362.992,11111111
681.68,91592.789,11111111
681.69,92362.992,11111111
681.7,90052.57,11111111
681.71,90822.648,11111111
681.72,91592.789,11111111
681.73,94673.953,11111111
681.74,93133.25,11111111
681.75,93133.25,11111111
681.76,92362.992,11111111
681.77,93133.25,11111111
681.78,92362.992,11111111
681.79,93133.25,11111111
681.8,93903.57,11111111
681.81,92362.992,11111111
681.82,91592.789,11111111
681.83,92362.992,11111111
681.84,90822.648,11111111
681.85,95444.398,11111111
681.86,92362.992,11111111
681.87,92362.992,11111111
681.88,93133.25,11111111
681.89,93133.25,11111111
681.9,92362.992,11111111
681.91,92362.992,11111111
681.92,90822.648,11111111
681.93,90822.648,11111111
681.94,93133.25,11111111
681.95,92362.992,11111111
681.96,91592.789,11111111
681.97,93903.57,11111111
681.98,90052.57,11111111
681.99,90052.57,11111111
682,90052.57,11111111
682.01,90822.648,11111111
682.02,90052.57,11111111
682.03,90822.648,11111111
682.04,88512.602,11111111
682.05,90822.648,11111111
682.06,93133.25,11111111
682.07,92362.992,11111111
682.08,92362.992,11111111
682.09,92362.992,11111111
682.1,94673.953,11111111
682.11,92362.992,11111111
682.12,94673.953,11111111
682.13,93903.57,11111111
682.14,91592.789,11111111
682.15,93133.25,11111111
682.16,90822.648,11111111
682.17,95444.398,11111111
682.18,95444.398,11111111
682.19,91592.789,11111111
682.2,96214.898,11111111
682.21,94673.953,11111111
682.22,96214.898,11111111
682.23,93133.25,11111111
682.24,92362.992,11111111
682.25,96214.898,11111111
682.26,97756.094,11111111
682.27,95444.398,11111111
682.28,93903.57,11111111
682.29,94673.953,11111111
682.3,92362.992,11111111
682.31,94673.953,11111111
682.32,92362.992,11111111
682.33,93903.57,11111111
682.34,93133.25,11111111
682.35,93133.25,11111111
682.36,93133.25,11111111
682.37,92362.992,11111111
682.38,93903.57,11111111
682.39,92362.992,11111111
682.4,95444.398,11111111
682.41,92362.992,11111111
682.42,92362.992,11111111
682.43,94673.953,11111111
682.44,90822.648,11111111
682.45,94673.953,11111111
682.46,92362.992,11111111
682.47,90822.648,11111111
682.48,92362.992,11111111
682.49,90822.648,11111111
682.5,90052.57,11111111
682.51,91592.789,11111111
682.52,94673.953,11111111
682.53,93133.25,11111111
682.54,91592.789,11111111
682.55,91592.789,11111111
682.56,93903.57,11111111
682.57,90822.648,11111111
682.58,95444.398,11111111
682.59,98526.781,11111111
682.6,94673.953,11111111
682.61,93903.57,11111111
682.62,98526.781,11111111
682.63,93903.57,11111111
682.64,93903.57,11111111
682.65,94673.953,11111111
682.66,94673.953,11111111
682.67,95444.398,11111111
682.68,93133.25,11111111
682.69,90822.648,11111111
682.7,93133.25,11111111
682.71,92362.992,11111111
682.72,93133.25,11111111
682.73,93133.25,11111111
682.74,96214.898,11111111
682.75,92362.992,11111111
682.76,93133.25,11111111
682.77,90822.648,11111111
682.78,94673.953,11111111
682.79,93133.25,11111111
682.8,94673.953,11111111
682.81,95444.398,11111111
682.82,93903.57,11111111
682.83,93903.57,11111111
682.84,93133.25,11111111
682.85,93133.25,11111111
682.86,93903.57,11111111
682.87,92362.992,11111111
682.88,93133.25,11111111
682.89,93903.57,11111111
682.9,89282.555,11111111
682.91,90822.648,11111111
682.92,91592.789,11111111
682.93,90822.648,11111111
682.94,90822.648,11111111
682.95,93133.25,11111111
682.96,90822.648,11111111
682.97,92362.992,11111111
682.98,92362.992,11111111
682.99,90822.648,11111111
683,92362.992,11111111
683.01,93133.25,11111111
683.02,90822.648,11111111
683.03,91592.789,11111111
683.04,91592.789,11111111
683.05,94673.953,11111111
683.06,92362.992,11111111
683.07,91592.789,11111111
683.08,91592.789,11111111
683.09,93133.25,11111111
683.1,93133.25,11111111
683.11,88512.602,11111111
683.12,94673.953,11111111
683.13,97756.094,11111111
683.14,90822.648,11111111
683.15,92362.992,11111111
683.16,90052.57,11111111
683.17,90822.648,11111111
683.18,94673.953,11111111
683.19,94673.953,11111111
683.2,93133.25,11111111
683.21,94673.953,11111111
683.22,95444.398,11111111
683.23,94673.953,11111111
683.24,96214.898,11111111
683.25,97756.094,11111111
683.26,92362.992,11111111
683.27,94673.953,11111111
683.28,96214.898,11111111
683.29,93133.25,11111111
683.3,95444.398,11111111
683.31,95444.398,11111111
683.32,98526.781,11111111
683.33,93903.57,11111111
683.34,93133.25,11111111
683.35,93903.57,11111111
683.36,92362.992,11111111
683.37,96214.898,11111111
683.38,94673.953,11111111
683.39,93133.25,11111111
683.4,92362.992,11111111
683.41,93133.25,11111111
683.42,91592.789,11111111
683.43,93903.57,11111111
683.44,95444.398,11111111
683.45,91592.789,11111111
683.46,91592.789,11111111
683.47,92362.992,11111111
683.48,92362.992,11111111
683.49,90822.648,11111111
683.5,90822.648,11111111
683.51,93133.25,11111111
683.52,93903.57,11111111
683.53,91592.789,11111111
683.54,95444.398,11111111
683.55,97756.094,11111111
683.56,92362.992,11111111
683.57,90822.648,11111111
683.58,94673.953,11111111
683.59,96985.469,11111111
683.6,93903.57,11111111
683.61,91592.789,11111111
683.62,90052.57,11111111
683.63,93903.57,11111111
683.64,97756.094,11111111
683.65,93133.25,11111111
683.66,92362.992,11111111
683.67,94673.953,11111111
683.68,91592.789,11111111
683.69,93133.25,11111111
683.7,94673.953,11111111
683.71,93133.25,11111111
683.72,90822.648,11111111
683.73,93133.25,11111111
683.74,93133.25,11111111
683.75,93133.25,11111111
683.76,92362.992,11111111
683.77,94673.953,11111111
683.78,93903.57,11111111
683.79,93133.25,11111111
683.8,92362.992,11111111
683.81,94673.953,11111111
683.82,92362.992,11111111
683.83,93903.57,11111111
683.84,94673.953,11111111
683.85,93903.57,11111111
683.86,93133.25,11111111
683.87,91592.789,11111111
683.88,92362.992,11111111
683.89,96214.898,11111111
683.9,92362.992,11111111
683.91,91592.789,11111111
683.92,94673.953,11111111
683.93,93133.25,11111111
683.94,92362.992,11111111
683.95,93903.57,11111111
683.96,93133.25,11111111
683.97,94673.953,11111111
683.98,94673.953,11111111
683.99,90822.648,11111111
684,92362.992,11111111
684.01,92362.992,11111111
684.02,93903.57,11111111
684.03,96214.898,11111111
684.04,92362.992,11111111
684.05,93903.57,11111111
684.06,92362.992,11111111
684.07,93903.57,11111111
684.08,92362.992,11111111
684.09,94673.953,11111111
684.1,92362.992,11111111
684.11,92362.992,11111111
684.12,92362.992,11111111
684.13,92362.992,11111111
684.14,93133.25,11111111
684.15,93903.57,11111111
684.16,91592.789,11111111
684.17,93133.25,11111111
684.18,92362.992,11111111
684.19,93903.57,11111111
684.2,94673.953,11111111
684.21,93903.57,11111111
684.22,90822.648,11111111
684.23,92362.992,11111111
684.24,91592.789,11111111
684.25,91592.789,11111111
684.26,94673.953,11111111
684.27,91592.789,11111111
684.28,90822.648,11111111
684.29,92362.992,11111111
684.3,93903.57,11111111
684.31,92362.992,11111111
684.32,91592.789,11111111
684.33,91592.789,11111111
684.34,92362.992,11111111
684.35,94673.953,11111111
684.36,90052.57,11111111
684.37,93133.25,11111111
684.38,92362.992,11111111
684.39,96214.898,11111111
684.4,96214.898,11111111
684.41,94673.953,11111111
684.42,93133.25,11111111
684.43,90822.648,11111111
684.44,91592.789,11111111
684.45,94673.953,11111111
684.46,91592.789,11111111
684.47,91592.789,11111111
684.48,90822.648,11111111
684.49,94673.953,11111111
684.5,93133.25,11111111
684.51,92362.992,11111111
684.52,91592.789,11111111
684.53,93133.25,11111111
684.54,95444.398,11111111
684.55,93133.25,11111111
684.56,93133.25,11111111
684.57,94673.953,11111111
684.58,93903.57,11111111
684.59,93903.57,11111111
684.6,93133.25,11111111
684.61,96214.898,11111111
684.62,90822.648,11111111
684.63,92362.992,11111111
684.64,91592.789,11111111
684.65,91592.789,11111111
684.66,90052.57,11111111
684.67,93133.25,11111111
684.68,93903.57,11111111
684.69,92362.992,11111111
684.7,93903.57,11111111
684.71,90822.648,11111111
684.72,95444.398,11111111
684.73,93133.25,11111111
684.74,91592.789,11111111
684.75,93903.57,11111111
684.76,91592.789,11111111
684.77,93903.57,11111111
684.78,93133.25,11111111
684.79,93903.57,11111111
684.8,96214.898,11111111
684.81,94673.953,11111111
684.82,95444.398,11111111
684.83,100839.203,11111111
684.84,95444.398,11111111
684.85,96214.898,11111111
684.86,97756.094,11111111
684.87,98526.781,11111111
684.88,97756.094,11111111
684.89,96214.898,11111111
684.9,96214.898,11111111
684.91,95444.398,11111111
684.92,94673.953,11111111
684.93,95444.398,11111111
684.94,93903.57,11111111
684.95,98526.781,11111111
684.96,96985.469,11111111
684.97,95444.398,11111111
684.98,97756.094,11111111
684.99,93903.57,11111111
685,100068.336,11111111
685.01,96214.898,11111111
685.02,96985.469,11111111
685.03,97756.094,11111111
685.04,95444.398,11111111
685.05,96985.469,11111111
685.06,96985.469,11111111
685.07,98526.781,11111111
685.08,99297.531,11111111
685.09,96985.469,11111111
685.1,96985.469,11111111
685.11,96985.469,11111111
685.12,96985.469,11111111
685.13,93903.57,11111111
685.14,93903.57,11111111
685.15,96985.469,11111111
685.16,93903.57,11111111
685.17,97756.094,11111111
685.18,96214.898,11111111
685.19,96985.469,11111111
685.2,93903.57,11111111
685.21,91592.789,11111111
685.22,94673.953,11111111
685.23,94673.953,11111111
685.24,93903.57,11111111
685.25,96214.898,11111111
685.26,93903.57,11111111
685.27,92362.992,11111111
685.28,94673.953,11111111
685.29,93903.57,11111111
685.3,93133.25,11111111
685.31,90822.648,11111111
685.32,94673.953,11111111
685.33,94673.953,11111111
685.34,93903.57,11111111
685.35,93133.25,11111111
685.36,93903.57,11111111
685.37,93903.57,11111111
685.38,92362.992,11111111
685.39,93133.25,11111111
685.4,93133.25,11111111
685.41,91592.789,11111111
685.42,94673.953,11111111
685.43,95444.398,11111111
685.44,93903.57,11111111
685.45,90822.648,11111111
685.46,92362.992,11111111
685.47,92362.992,11111111
685.48,94673.953,11111111
685.49,93903.57,11111111
685.5,93903.57,11111111
685.51,93903.57,11111111
685.52,93133.25,11111111
685.53,93133.25,11111111
685.54,94673.953,11111111
685.55,91592.789,11111111
685.56,92362.992,11111111
685.57,93903.57,11111111
685.58,93903.57,11111111
685.59,92362.992,11111111
685.6,94673.953,11111111
685.61,92362.992,11111111
685.62,90052.57,11111111
685.63,92362.992,11111111
685.64,91592.789,11111111
685.65,90822.648,11111111
685.66,93133.25,11111111
685.67,94673.953,11111111
685.68,93133.25,11111111
685.69,93133.25,11111111
685.7,94673.953,11111111
685.71,91592.789,11111111
685.72,93903.57,11111111
685.73,93903.57,11111111
685.74,92362.992,11111111
685.75,94673.953,11111111
685.76,93903.57,11111111
685.77,95444.398,11111111
685.78,92362.992,11111111
685.79,94673.953,11111111
685.8,96985.469,11111111
685.81,96985.469,11111111
685.82,94673.953,11111111
685.83,93903.57,11111111
685.84,92362.992,11111111
685.85,94673.953,11111111
685.86,91592.789,11111111
685.87,93133.25,11111111
685.88,93903.57,11111111
685.89,93903.57,11111111
685.9,94673.953,11111111
685.91,92362.992,11111111
685.92,94673.953,11111111
685.93,94673.953,11111111
685.94,93903.57,11111111
685.95,93903.57,11111111
685.96,91592.789,11111111
685.97,92362.992,11111111
685.98,92362.992,11111111
685.99,90052.57,11111111
686,93903.57,11111111
686.01,93903.57,11111111
686.02,93903.57,11111111
686.03,94673.953,11111111
686.04,92362.992,11111111
686.05,93903.57,11111111
686.06,92362.992,11111111
686.07,90822.648,11111111
686.08,93133.25,11111111
686.09,92362.992,11111111
686.1,90822.648,11111111
686.11,94673.953,11111111
686.12,94673.953,11111111
686.13,93903.57,11111111
686.14,93133.25,11111111
686.15,92362.992,11111111
686.16,93133.25,11111111
686.17,93903.57,11111111
686.18,93133.25,11111111
686.19,90822.648,11111111
686.2,93903.57,11111111
686.21,94673.953,11111111
686.22,94673.953,11111111
686.23,92362.992,11111111
686.24,94673.953,11111111
686.25,93133.25,11111111
686.26,92362.992,11111111
686.27,93903.57,11111111
686.28,92362.992,11111111
686.29,94673.953,11111111
686.3,91592.789,11111111
686.31,91592.789,11111111
686.32,90822.648,11111111
686.33,94673.953,11111111
686.34,93133.25,11111111
686.35,94673.953,11111111
686.36,96214.898,11111111
686.37,93133.25,11111111
686.38,93133.25,11111111
686.39,90822.648,11111111
686.4,93133.25,11111111
686.41,92362.992,11111111
686.42,93903.57,11111111
686.43,90052.57,11111111
686.44,92362.992,11111111
